Country,Year,num_sequences,variant_dominant,num_sequences_per_1M,num_sequences_cumulative,num_sequences_cumulative_per_1M
Bosnia and Herzegovina,370,11,0,3.37,33,10.13
Bosnia and Herzegovina,384,3,0,0.92,36,11.05
Bosnia and Herzegovina,398,4,0,1.23,40,12.28
Bosnia and Herzegovina,412,14,0,4.29,54,16.57
Bosnia and Herzegovina,426,9,0,2.76,63,19.33
Bosnia and Herzegovina,440,2,0,0.61,65,19.94
Bosnia and Herzegovina,454,17,0,5.21,82,25.15
Bosnia and Herzegovina,482,2,0,0.61,84,25.76
Bosnia and Herzegovina,510,19,0,5.82,103,31.58
Bosnia and Herzegovina,524,15,0,4.6,118,36.18
Bosnia and Herzegovina,538,17,0,5.21,135,41.39
Bosnia and Herzegovina,552,9,0,2.76,144,44.15
Bosnia and Herzegovina,566,8,0,2.45,152,46.6
Bosnia and Herzegovina,580,7,0,2.14,159,48.74
Bosnia and Herzegovina,594,6,0,1.84,165,50.58
Bosnia and Herzegovina,608,2,0,0.61,167,51.19
Bosnia and Herzegovina,622,43,Delta,13.18,210,64.37
Bosnia and Herzegovina,636,183,Delta,56.08,393,120.45
Bosnia and Herzegovina,650,122,Delta,37.38,515,157.83
Bosnia and Herzegovina,664,159,Delta,48.72,674,206.55
Bosnia and Herzegovina,678,119,Delta,36.46,793,243.01
Bosnia and Herzegovina,692,209,Delta,64.04,1002,307.05
Bosnia and Herzegovina,706,153,Delta,46.88,1155,353.93
Bosnia and Herzegovina,720,89,Delta,27.27,1244,381.2
Bosnia and Herzegovina,748,28,0,8.58,1272,389.78
Bosnia and Herzegovina,762,2,0,0.61,1274,390.39
Bosnia and Herzegovina,776,8,0,2.45,1282,392.84
Bosnia and Herzegovina,790,16,0,4.9,1298,397.74
Botswana,237,1,0,0.42,1,0.42
Botswana,251,8,0,3.34,9,3.76
Botswana,265,6,0,2.5,15,6.26
Botswana,279,5,0,2.09,20,8.35
Botswana,293,6,0,2.5,26,10.85
Botswana,307,7,0,2.92,33,13.77
Botswana,321,10,0,4.17,43,17.94
Botswana,335,16,0,6.67,59,24.61
Botswana,349,19,0,7.93,78,32.54
Botswana,370,40,Beta,16.69,118,49.23
Botswana,384,21,0,8.76,139,57.99
Botswana,398,4,0,1.67,143,59.66
Botswana,412,7,0,2.92,150,62.58
Botswana,426,43,Beta,17.94,193,80.52
Botswana,440,6,0,2.5,199,83.02
Botswana,468,2,0,0.83,201,83.85
Botswana,482,19,0,7.93,220,91.78
Botswana,496,33,Beta,13.77,253,105.55
Botswana,510,85,Beta,35.46,338,141.01
Botswana,524,150,Delta,62.57,488,203.58
Botswana,538,75,Delta,31.29,563,234.87
Botswana,552,60,Delta,25.03,623,259.9
Botswana,566,25,0,10.43,648,270.33
Botswana,580,59,Delta,24.61,707,294.94
Botswana,594,193,Delta,80.51,900,375.45
Botswana,608,98,Delta,40.88,998,416.33
Botswana,622,51,Delta,21.27,1049,437.6
Botswana,636,88,Delta,36.71,1137,474.31
Botswana,650,73,Delta,30.45,1210,504.76
Botswana,664,106,Delta,44.22,1316,548.98
Botswana,678,62,Delta,25.86,1378,574.84
Botswana,692,188,Omicron,78.42,1566,653.26
Botswana,706,348,Omicron,145.17,1914,798.43
Botswana,720,365,Omicron,152.26,2279,950.69
Botswana,734,71,Omicron,29.62,2350,980.31
Botswana,748,62,Omicron,25.86,2412,1006.17
Botswana,762,24,0,10.01,2436,1016.18
Botswana,776,36,Omicron,15.02,2472,1031.2
Botswana,790,12,0,5.01,2484,1036.21
Botswana,804,12,0,5.01,2496,1041.22
Botswana,818,17,0,7.09,2513,1048.31
Botswana,832,18,0,7.51,2531,1055.82
Botswana,846,7,0,2.92,2538,1058.74
Botswana,860,35,Omicron,14.6,2573,1073.34
Botswana,874,32,Omicron,13.35,2605,1086.69
Botswana,888,101,Omicron,42.13,2706,1128.82
Brazil,111,288,Others,1.35,288,1.35
Brazil,125,174,Others,0.81,462,2.16
Brazil,139,218,Others,1.02,680,3.18
Brazil,153,202,Others,0.94,882,4.12
Brazil,167,313,Others,1.46,1195,5.58
Brazil,181,242,Others,1.13,1437,6.71
Brazil,195,284,Others,1.33,1721,8.04
Brazil,209,264,Others,1.23,1985,9.27
Brazil,223,194,Others,0.91,2179,10.18
Brazil,237,277,Others,1.29,2456,11.47
Brazil,251,235,Others,1.1,2691,12.57
Brazil,265,273,Others,1.28,2964,13.85
Brazil,279,292,Others,1.36,3256,15.21
Brazil,293,373,Others,1.74,3629,16.95
Brazil,307,517,Others,2.42,4146,19.37
Brazil,321,606,Others,2.83,4752,22.2
Brazil,335,482,Others,2.25,5234,24.45
Brazil,349,1068,Others,4.99,6302,29.44
Brazil,370,933,Others,4.36,7235,33.8
Brazil,384,1031,Others,4.82,8266,38.62
Brazil,398,1282,Gamma,5.99,9548,44.61
Brazil,412,1856,Gamma,8.67,11404,53.28
Brazil,426,2148,Gamma,10.04,13552,63.32
Brazil,440,2933,Gamma,13.71,16485,77.03
Brazil,454,3774,Gamma,17.64,20259,94.67
Brazil,468,3931,Gamma,18.37,24190,113.04
Brazil,482,3369,Gamma,15.74,27559,128.78
Brazil,496,4275,Gamma,19.98,31834,148.76
Brazil,510,5353,Gamma,25.01,37187,173.77
Brazil,524,4590,Gamma,21.45,41777,195.22
Brazil,538,5669,Gamma,26.49,47446,221.71
Brazil,552,5486,Gamma,25.64,52932,247.35
Brazil,566,5311,Gamma,24.82,58243,272.17
Brazil,580,4606,Delta,21.52,62849,293.69
Brazil,594,5751,Delta,26.87,68600,320.56
Brazil,608,5738,Delta,26.81,74338,347.37
Brazil,622,4784,Delta,22.36,79122,369.73
Brazil,636,5010,Delta,23.41,84132,393.14
Brazil,650,3680,Delta,17.2,87812,410.34
Brazil,664,4752,Delta,22.21,92564,432.55
Brazil,678,3809,Delta,17.8,96373,450.35
Brazil,692,2984,Delta,13.94,99357,464.29
Brazil,706,2524,Delta,11.79,101881,476.08
Brazil,720,7973,Omicron,37.26,109854,513.34
Brazil,734,8790,Omicron,41.08,118644,554.42
Brazil,748,7637,Omicron,35.69,126281,590.11
Brazil,762,5480,Omicron,25.61,131761,615.72
Brazil,776,3141,Omicron,14.68,134902,630.4
Brazil,790,2271,Omicron,10.61,137173,641.01
Brazil,804,893,Omicron,4.17,138066,645.18
Brazil,818,1310,Omicron,6.12,139376,651.3
Brazil,832,686,Omicron,3.21,140062,654.51
Brazil,846,2547,Omicron,11.9,142609,666.41
Brazil,860,1865,Omicron,8.72,144474,675.13
Brazil,874,1828,Omicron,8.54,146302,683.67
Brazil,888,428,Omicron,2.0,146730,685.67
Brunei,349,2,0,4.53,2,4.53
Brunei,384,2,0,4.53,4,9.06
Brunei,552,16,0,36.24,20,45.3
Brunei,580,12,0,27.18,32,72.48
Brunei,650,11,0,24.91,43,97.39
Brunei,664,119,Delta,269.52,162,366.91
Brunei,678,151,Delta,341.99,313,708.9
Brunei,692,138,Delta,312.55,451,1021.45
Brunei,706,44,Delta,99.65,495,1121.1
Brunei,720,154,Omicron,348.79,649,1469.89
Brunei,734,338,Omicron,765.52,987,2235.41
Brunei,748,293,Omicron,663.6,1280,2899.01
Brunei,762,116,Omicron,262.72,1396,3161.73
Brunei,776,378,Omicron,856.11,1774,4017.84
Brunei,790,190,Omicron,430.32,1964,4448.16
Brunei,804,87,Omicron,197.04,2051,4645.2
Brunei,818,53,Omicron,120.04,2104,4765.24
Brunei,832,19,0,43.03,2123,4808.27
Brunei,846,74,Omicron,167.6,2197,4975.87
Brunei,860,26,0,58.89,2223,5034.76
Brunei,874,101,Omicron,228.75,2324,5263.51
Brunei,888,59,Omicron,133.63,2383,5397.14
Bulgaria,111,3,0,0.43,3,0.43
Bulgaria,125,3,0,0.43,6,0.86
Bulgaria,181,1,0,0.14,7,1.0
Bulgaria,195,1,0,0.14,8,1.14
Bulgaria,209,6,0,0.87,14,2.01
Bulgaria,223,3,0,0.43,17,2.44
Bulgaria,237,5,0,0.72,22,3.16
Bulgaria,251,4,0,0.58,26,3.74
Bulgaria,265,2,0,0.29,28,4.03
Bulgaria,279,2,0,0.29,30,4.32
Bulgaria,293,4,0,0.58,34,4.9
Bulgaria,307,5,0,0.72,39,5.62
Bulgaria,321,7,0,1.01,46,6.63
Bulgaria,335,50,Others,7.25,96,13.88
Bulgaria,349,93,Others,13.48,189,27.36
Bulgaria,370,92,Alpha,13.34,281,40.7
Bulgaria,384,219,Alpha,31.75,500,72.45
Bulgaria,398,249,Alpha,36.1,749,108.55
Bulgaria,412,400,Alpha,58.0,1149,166.55
Bulgaria,426,608,Alpha,88.16,1757,254.71
Bulgaria,440,555,Alpha,80.47,2312,335.18
Bulgaria,454,362,Alpha,52.49,2674,387.67
Bulgaria,468,250,Alpha,36.25,2924,423.92
Bulgaria,482,114,Alpha,16.53,3038,440.45
Bulgaria,496,38,Alpha,5.51,3076,445.96
Bulgaria,510,101,Alpha,14.64,3177,460.6
Bulgaria,524,122,Alpha,17.69,3299,478.29
Bulgaria,538,168,Delta,24.36,3467,502.65
Bulgaria,552,237,Delta,34.36,3704,537.01
Bulgaria,566,492,Delta,71.34,4196,608.35
Bulgaria,580,795,Delta,115.27,4991,723.62
Bulgaria,594,862,Delta,124.99,5853,848.61
Bulgaria,608,731,Delta,105.99,6584,954.6
Bulgaria,622,879,Delta,127.45,7463,1082.05
Bulgaria,636,999,Delta,144.85,8462,1226.9
Bulgaria,650,1033,Delta,149.78,9495,1376.68
Bulgaria,664,955,Delta,138.47,10450,1515.15
Bulgaria,678,896,Delta,129.92,11346,1645.07
Bulgaria,692,579,Delta,83.95,11925,1729.02
Bulgaria,706,470,Delta,68.15,12395,1797.17
Bulgaria,720,742,Delta,107.59,13137,1904.76
Bulgaria,734,1426,Omicron,206.77,14563,2111.53
Bulgaria,748,1456,Omicron,211.12,16019,2322.65
Bulgaria,762,1004,Omicron,145.58,17023,2468.23
Bulgaria,776,599,Omicron,86.85,17622,2555.08
Bulgaria,790,407,Omicron,59.01,18029,2614.09
Bulgaria,804,77,Omicron,11.16,18106,2625.25
Cambodia,293,2,0,0.12,2,0.12
Cambodia,307,3,0,0.18,5,0.3
Cambodia,321,15,0,0.89,20,1.19
Cambodia,349,5,0,0.3,25,1.49
Cambodia,370,2,0,0.12,27,1.61
Cambodia,384,3,0,0.18,30,1.79
Cambodia,398,12,0,0.71,42,2.5
Cambodia,412,14,0,0.83,56,3.33
Cambodia,426,13,0,0.77,69,4.1
Cambodia,440,3,0,0.18,72,4.28
Cambodia,454,38,Alpha,2.24,110,6.52
Cambodia,468,56,Alpha,3.3,166,9.82
Cambodia,482,52,Alpha,3.07,218,12.89
Cambodia,496,69,Alpha,4.07,287,16.96
Cambodia,510,75,Alpha,4.43,362,21.39
Cambodia,524,93,Alpha,5.49,455,26.88
Cambodia,538,77,Alpha,4.54,532,31.42
Cambodia,552,106,Alpha,6.25,638,37.67
Cambodia,566,64,Alpha,3.78,702,41.45
Cambodia,580,95,Alpha,5.61,797,47.06
Cambodia,594,82,Alpha,4.84,879,51.9
Cambodia,608,119,Alpha,7.02,998,58.92
Cambodia,622,92,Delta,5.43,1090,64.35
Cambodia,636,119,Delta,7.02,1209,71.37
Cambodia,650,93,Delta,5.49,1302,76.86
Cambodia,664,105,Delta,6.2,1407,83.06
Cambodia,678,98,Delta,5.78,1505,88.84
Cambodia,692,71,Delta,4.19,1576,93.03
Cambodia,706,52,Delta,3.07,1628,96.1
Cambodia,720,70,Omicron,4.13,1698,100.23
Cambodia,734,87,Omicron,5.13,1785,105.36
Cambodia,748,167,Omicron,9.85,1952,115.21
Cambodia,762,168,Omicron,9.91,2120,125.12
Cambodia,776,188,Omicron,11.09,2308,136.21
Cambodia,790,94,Omicron,5.55,2402,141.76
Cambodia,804,48,Omicron,2.83,2450,144.59
Cambodia,818,35,Omicron,2.07,2485,146.66
Cambodia,832,29,0,1.71,2514,148.37
Cambodia,846,11,0,0.65,2525,149.02
Cambodia,860,7,0,0.41,2532,149.43
Cambodia,874,2,0,0.12,2534,149.55
Cambodia,888,15,0,0.89,2549,150.44
Cambodia,895,4,0,0.24,2553,150.68
Cameroon,111,3,0,0.11,3,0.11
Cameroon,125,11,0,0.4,14,0.51
Cameroon,153,6,0,0.22,20,0.73
Cameroon,209,2,0,0.07,22,0.8
Cameroon,279,1,0,0.04,23,0.84
Cameroon,293,3,0,0.11,26,0.95
Cameroon,307,5,0,0.18,31,1.13
Cameroon,321,1,0,0.04,32,1.17
Cameroon,335,6,0,0.22,38,1.39
Cameroon,349,17,0,0.62,55,2.01
Cameroon,370,17,0,0.62,72,2.63
Cameroon,384,36,Others,1.32,108,3.95
Cameroon,398,12,0,0.44,120,4.39
Cameroon,412,23,0,0.84,143,5.23
Cameroon,426,5,0,0.18,148,5.41
Cameroon,440,5,0,0.18,153,5.59
Cameroon,454,15,0,0.55,168,6.14
Cameroon,468,19,0,0.7,187,6.84
Cameroon,482,7,0,0.26,194,7.1
Cameroon,496,2,0,0.07,196,7.17
Cameroon,510,29,0,1.07,225,8.24
Cameroon,524,1,0,0.04,226,8.28
Cameroon,538,2,0,0.07,228,8.35
Cameroon,552,3,0,0.11,231,8.46
Cameroon,580,34,Delta,1.25,265,9.71
Cameroon,594,86,Delta,3.16,351,12.87
Cameroon,608,81,Delta,2.98,432,15.85
Cameroon,622,36,Delta,1.32,468,17.17
Cameroon,650,3,0,0.11,471,17.28
Cameroon,664,12,0,0.44,483,17.72
Cameroon,678,7,0,0.26,490,17.98
Cameroon,692,32,Omicron,1.18,522,19.16
Cameroon,706,71,Omicron,2.61,593,21.77
Cameroon,720,139,Omicron,5.11,732,26.88
Cameroon,734,94,Omicron,3.45,826,30.33
Cameroon,748,16,0,0.59,842,30.92
Canada,111,946,Others,24.85,946,24.85
Canada,125,622,Others,16.34,1568,41.19
Canada,139,212,Others,5.57,1780,46.76
Canada,153,203,Others,5.33,1983,52.09
Canada,167,105,Others,2.76,2088,54.85
Canada,181,204,Others,5.36,2292,60.21
Canada,195,299,Others,7.85,2591,68.06
Canada,209,585,Others,15.37,3176,83.43
Canada,223,733,Others,19.26,3909,102.69
Canada,237,745,Others,19.57,4654,122.26
Canada,251,816,Others,21.44,5470,143.7
Canada,265,1119,Others,29.39,6589,173.09
Canada,279,1200,Others,31.52,7789,204.61
Canada,293,1951,Others,51.25,9740,255.86
Canada,307,2290,Others,60.16,12030,316.02
Canada,321,2595,Others,68.17,14625,384.19
Canada,335,2657,Others,69.8,17282,453.99
Canada,349,4804,Others,126.2,22086,580.19
Canada,370,4818,Others,126.56,26904,706.75
Canada,384,3165,Others,83.14,30069,789.89
Canada,398,4238,Others,111.33,34307,901.22
Canada,412,4874,Others,128.03,39181,1029.25
Canada,426,7681,Others,201.77,46862,1231.02
Canada,440,10260,Alpha,269.52,57122,1500.54
Canada,454,11088,Alpha,291.27,68210,1791.81
Canada,468,11458,Alpha,300.99,79668,2092.8
Canada,482,8712,Alpha,228.85,88380,2321.65
Canada,496,5942,Alpha,156.09,94322,2477.74
Canada,510,4242,Alpha,111.43,98564,2589.17
Canada,524,3797,Alpha,99.74,102361,2688.91
Canada,538,1803,Delta,47.36,104164,2736.27
Canada,552,2820,Delta,74.08,106984,2810.35
Canada,566,7501,Delta,197.04,114485,3007.39
Canada,580,13373,Delta,351.29,127858,3358.68
Canada,594,14147,Delta,371.63,142005,3730.31
Canada,608,9027,Delta,237.13,151032,3967.44
Canada,622,7213,Delta,189.48,158245,4156.92
Canada,636,8045,Delta,211.33,166290,4368.25
Canada,650,6852,Delta,179.99,173142,4548.24
Canada,664,7083,Delta,186.06,180225,4734.3
Canada,678,6880,Delta,180.73,187105,4915.03
Canada,692,13083,Delta,343.68,200188,5258.71
Canada,706,16504,Omicron,433.54,216692,5692.25
Canada,720,17571,Omicron,461.57,234263,6153.82
Canada,734,11775,Omicron,309.32,246038,6463.14
Canada,748,11274,Omicron,296.15,257312,6759.29
Canada,762,8641,Omicron,226.99,265953,6986.28
Canada,776,8418,Omicron,221.13,274371,7207.41
Canada,790,8341,Omicron,219.11,282712,7426.52
Canada,804,10836,Omicron,284.65,293548,7711.17
Canada,818,10341,Omicron,271.65,303889,7982.82
Canada,832,10155,Omicron,266.76,314044,8249.58
Canada,846,8305,Omicron,218.16,322349,8467.74
Canada,860,6420,Omicron,168.65,328769,8636.39
Canada,874,4137,Omicron,108.67,332906,8745.06
Canada,888,1013,Omicron,26.61,333919,8771.67
Chile,111,106,Others,5.52,106,5.52
Chile,125,84,Others,4.37,190,9.89
Chile,139,80,Others,4.16,270,14.05
Chile,153,8,0,0.42,278,14.47
Chile,167,61,Others,3.18,339,17.65
Chile,181,34,Others,1.77,373,19.42
Chile,195,36,Others,1.87,409,21.29
Chile,209,25,0,1.3,434,22.59
Chile,223,58,Others,3.02,492,25.61
Chile,237,54,Others,2.81,546,28.42
Chile,251,45,Others,2.34,591,30.76
Chile,265,65,Others,3.38,656,34.14
Chile,279,47,Others,2.45,703,36.59
Chile,293,9,0,0.47,712,37.06
Chile,307,13,0,0.68,725,37.74
Chile,321,8,0,0.42,733,38.16
Chile,335,24,0,1.25,757,39.41
Chile,349,110,Others,5.73,867,45.14
Chile,370,48,Others,2.5,915,47.64
Chile,384,45,Others,2.34,960,49.98
Chile,398,71,Others,3.7,1031,53.68
Chile,412,65,Others,3.38,1096,57.06
Chile,426,121,Others,6.3,1217,63.36
Chile,440,233,Gamma,12.13,1450,75.49
Chile,454,345,Gamma,17.96,1795,93.45
Chile,468,474,Gamma,24.67,2269,118.12
Chile,482,520,Gamma,27.07,2789,145.19
Chile,496,451,Gamma,23.47,3240,168.66
Chile,510,611,Gamma,31.8,3851,200.46
Chile,524,660,Gamma,34.35,4511,234.81
Chile,538,886,Gamma,46.12,5397,280.93
Chile,552,602,Gamma,31.33,5999,312.26
Chile,566,747,Gamma,38.88,6746,351.14
Chile,580,797,Gamma,41.48,7543,392.62
Chile,594,867,Delta,45.13,8410,437.75
Chile,608,1060,Delta,55.17,9470,492.92
Chile,622,1737,Delta,90.41,11207,583.33
Chile,636,1251,Delta,65.11,12458,648.44
Chile,650,1215,Delta,63.24,13673,711.68
Chile,664,961,Delta,50.02,14634,761.7
Chile,678,549,Delta,28.58,15183,790.28
Chile,692,439,Delta,22.85,15622,813.13
Chile,706,1284,Omicron,66.83,16906,879.96
Chile,720,1283,Omicron,66.78,18189,946.74
Chile,734,705,Omicron,36.7,18894,983.44
Chile,748,486,Omicron,25.3,19380,1008.74
Chile,762,602,Omicron,31.33,19982,1040.07
Chile,776,560,Omicron,29.15,20542,1069.22
Chile,790,623,Omicron,32.43,21165,1101.65
Chile,804,446,Omicron,23.21,21611,1124.86
Chile,818,624,Omicron,32.48,22235,1157.34
Chile,832,434,Omicron,22.59,22669,1179.93
Chile,846,526,Omicron,27.38,23195,1207.31
Chile,860,699,Omicron,36.38,23894,1243.69
Chile,874,73,Omicron,3.8,23967,1247.49
Chile,888,16,0,0.83,23983,1248.32
China,153,4,0,0.0,4,0.0
China,181,2,0,0.0,6,0.0
China,195,4,0,0.0,10,0.0
China,209,1,0,0.0,11,0.0
China,223,10,0,0.01,21,0.01
China,237,2,0,0.0,23,0.01
China,251,2,0,0.0,25,0.01
China,293,1,0,0.0,26,0.01
China,335,3,0,0.0,29,0.01
China,349,21,0,0.01,50,0.02
China,370,30,Others,0.02,80,0.04
China,384,12,0,0.01,92,0.05
China,426,2,0,0.0,94,0.05
China,440,75,Others,0.05,169,0.1
China,454,19,0,0.01,188,0.11
China,468,10,0,0.01,198,0.12
China,482,18,0,0.01,216,0.13
China,496,20,0,0.01,236,0.14
China,510,12,0,0.01,248,0.15
China,524,23,0,0.02,271,0.17
China,538,60,Delta,0.04,331,0.21
China,552,31,Delta,0.02,362,0.23
China,566,46,Delta,0.03,408,0.26
China,580,17,0,0.01,425,0.27
China,594,8,0,0.01,433,0.28
China,608,3,0,0.0,436,0.28
China,622,86,Delta,0.06,522,0.34
China,636,8,0,0.01,530,0.35
China,650,80,Delta,0.06,610,0.41
China,664,307,Delta,0.21,917,0.62
China,678,46,Delta,0.03,963,0.65
China,692,35,Delta,0.02,998,0.67
China,706,9,0,0.01,1007,0.68
China,720,8,0,0.01,1015,0.69
China,734,13,0,0.01,1028,0.7
China,748,5,0,0.0,1033,0.7
China,762,13,0,0.01,1046,0.71
China,776,25,0,0.02,1071,0.73
China,790,14,0,0.01,1085,0.74
China,804,18,0,0.01,1103,0.75
China,818,15,0,0.01,1118,0.76
China,832,12,0,0.01,1130,0.77
China,846,7,0,0.0,1137,0.77
Colombia,111,80,Others,1.56,80,1.56
Colombia,125,1,0,0.02,81,1.58
Colombia,139,7,0,0.14,88,1.72
Colombia,153,8,0,0.16,96,1.88
Colombia,167,22,0,0.43,118,2.31
Colombia,181,21,0,0.41,139,2.72
Colombia,195,6,0,0.12,145,2.84
Colombia,209,11,0,0.21,156,3.05
Colombia,223,6,0,0.12,162,3.17
Colombia,237,3,0,0.06,165,3.23
Colombia,251,2,0,0.04,167,3.27
Colombia,265,10,0,0.2,177,3.47
Colombia,279,11,0,0.21,188,3.68
Colombia,293,9,0,0.18,197,3.86
Colombia,307,12,0,0.23,209,4.09
Colombia,321,10,0,0.2,219,4.29
Colombia,335,17,0,0.33,236,4.62
Colombia,349,50,Others,0.98,286,5.6
Colombia,370,40,Others,0.78,326,6.38
Colombia,384,11,0,0.21,337,6.59
Colombia,398,13,0,0.25,350,6.84
Colombia,412,18,0,0.35,368,7.19
Colombia,426,31,Mu,0.6,399,7.79
Colombia,440,93,Mu,1.81,492,9.6
Colombia,454,538,Mu,10.49,1030,20.09
Colombia,468,267,Mu,5.21,1297,25.3
Colombia,482,217,Mu,4.23,1514,29.53
Colombia,496,135,Mu,2.63,1649,32.16
Colombia,510,199,Mu,3.88,1848,36.04
Colombia,524,151,Mu,2.95,1999,38.99
Colombia,538,377,Mu,7.35,2376,46.34
Colombia,552,657,Mu,12.82,3033,59.16
Colombia,566,720,Mu,14.04,3753,73.2
Colombia,580,578,Mu,11.27,4331,84.47
Colombia,594,444,Mu,8.66,4775,93.13
Colombia,608,419,Delta,8.17,5194,101.3
Colombia,622,775,Delta,15.12,5969,116.42
Colombia,636,670,Delta,13.07,6639,129.49
Colombia,650,558,Delta,10.88,7197,140.37
Colombia,664,653,Delta,12.74,7850,153.11
Colombia,678,497,Delta,9.69,8347,162.8
Colombia,692,438,Delta,8.54,8785,171.34
Colombia,706,292,Omicron,5.7,9077,177.04
Colombia,720,1333,Omicron,26.0,10410,203.04
Colombia,734,766,Omicron,14.94,11176,217.98
Colombia,748,264,Omicron,5.15,11440,223.13
Colombia,762,155,Omicron,3.02,11595,226.15
Colombia,776,96,Omicron,1.87,11691,228.02
Colombia,790,90,Omicron,1.76,11781,229.78
Colombia,804,118,Omicron,2.3,11899,232.08
Colombia,818,126,Omicron,2.46,12025,234.54
Colombia,832,125,Omicron,2.44,12150,236.98
Colombia,846,227,Omicron,4.43,12377,241.41
Colombia,860,124,Omicron,2.42,12501,243.83
Colombia,874,25,0,0.49,12526,244.32
Colombia,888,5,0,0.1,12531,244.42
Costa Rica,139,8,0,1.56,8,1.56
Costa Rica,153,15,0,2.92,23,4.48
Costa Rica,167,19,0,3.7,42,8.18
Costa Rica,181,22,0,4.28,64,12.46
Costa Rica,195,13,0,2.53,77,14.99
Costa Rica,209,12,0,2.34,89,17.33
Costa Rica,223,3,0,0.58,92,17.91
Costa Rica,237,7,0,1.36,99,19.27
Costa Rica,251,6,0,1.17,105,20.44
Costa Rica,265,9,0,1.75,114,22.19
Costa Rica,279,7,0,1.36,121,23.55
Costa Rica,293,8,0,1.56,129,25.11
Costa Rica,307,10,0,1.95,139,27.06
Costa Rica,321,9,0,1.75,148,28.81
Costa Rica,335,14,0,2.72,162,31.53
Costa Rica,349,47,Others,9.15,209,40.68
Costa Rica,370,40,Others,7.78,249,48.46
Costa Rica,384,27,0,5.25,276,53.71
Costa Rica,398,31,Others,6.03,307,59.74
Costa Rica,412,59,Others,11.48,366,71.22
Costa Rica,426,70,Others,13.62,436,84.84
Costa Rica,440,53,Others,10.31,489,95.15
Costa Rica,454,67,Others,13.04,556,108.19
Costa Rica,468,53,Alpha,10.31,609,118.5
Costa Rica,482,33,Alpha,6.42,642,124.92
Costa Rica,496,27,0,5.25,669,130.17
Costa Rica,510,4,0,0.78,673,130.95
Costa Rica,524,38,Mu,7.39,711,138.34
Costa Rica,538,57,Delta,11.09,768,149.43
Costa Rica,552,30,Delta,5.84,798,155.27
Costa Rica,566,39,Delta,7.59,837,162.86
Costa Rica,580,44,Delta,8.56,881,171.42
Costa Rica,594,31,Delta,6.03,912,177.45
Costa Rica,608,71,Delta,13.82,983,191.27
Costa Rica,622,71,Delta,13.82,1054,205.09
Costa Rica,636,150,Delta,29.19,1204,234.28
Costa Rica,650,156,Delta,30.36,1360,264.64
Costa Rica,664,165,Delta,32.11,1525,296.75
Costa Rica,678,114,Delta,22.18,1639,318.93
Costa Rica,692,139,Delta,27.05,1778,345.98
Costa Rica,706,167,Omicron,32.5,1945,378.48
Costa Rica,720,238,Omicron,46.31,2183,424.79
Costa Rica,734,187,Omicron,36.39,2370,461.18
Costa Rica,748,182,Omicron,35.42,2552,496.6
Costa Rica,762,227,Omicron,44.17,2779,540.77
Costa Rica,776,178,Omicron,34.64,2957,575.41
Costa Rica,790,166,Omicron,32.3,3123,607.71
Costa Rica,804,183,Omicron,35.61,3306,643.32
Costa Rica,818,156,Omicron,30.36,3462,673.68
Costa Rica,832,217,Omicron,42.23,3679,715.91
Costa Rica,846,313,Omicron,60.91,3992,776.82
Costa Rica,860,254,Omicron,49.43,4246,826.25
Costa Rica,874,116,Omicron,22.57,4362,848.82
Croatia,223,3,0,0.73,3,0.73
Croatia,237,9,0,2.2,12,2.93
Croatia,265,10,0,2.45,22,5.38
Croatia,307,29,0,7.1,51,12.48
Croatia,335,1,0,0.24,52,12.72
Croatia,349,19,0,4.65,71,17.37
Croatia,370,44,Others,10.78,115,28.15
Croatia,384,148,Others,36.26,263,64.41
Croatia,398,382,Others,93.59,645,158.0
Croatia,412,572,Alpha,140.14,1217,298.14
Croatia,426,614,Alpha,150.43,1831,448.57
Croatia,440,739,Alpha,181.05,2570,629.62
Croatia,454,361,Alpha,88.44,2931,718.06
Croatia,468,700,Alpha,171.5,3631,889.56
Croatia,482,637,Alpha,156.06,4268,1045.62
Croatia,496,366,Alpha,89.67,4634,1135.29
Croatia,510,301,Alpha,73.74,4935,1209.03
Croatia,524,158,Delta,38.71,5093,1247.74
Croatia,538,361,Delta,88.44,5454,1336.18
Croatia,552,402,Delta,98.49,5856,1434.67
Croatia,566,507,Delta,124.21,6363,1558.88
Croatia,580,761,Delta,186.44,7124,1745.32
Croatia,594,982,Delta,240.59,8106,1985.91
Croatia,608,732,Delta,179.34,8838,2165.25
Croatia,622,690,Delta,169.05,9528,2334.3
Croatia,636,657,Delta,160.96,10185,2495.26
Croatia,650,689,Delta,168.8,10874,2664.06
Croatia,664,733,Delta,179.58,11607,2843.64
Croatia,678,823,Delta,201.63,12430,3045.27
Croatia,692,1463,Delta,358.43,13893,3403.7
Croatia,706,3035,Delta,743.57,16928,4147.27
Croatia,720,2867,Delta,702.41,19795,4849.68
Croatia,734,2922,Omicron,715.89,22717,5565.57
Croatia,748,2115,Omicron,518.17,24832,6083.74
Croatia,762,1856,Omicron,454.72,26688,6538.46
Croatia,776,1077,Omicron,263.86,27765,6802.32
Croatia,790,962,Omicron,235.69,28727,7038.01
Croatia,804,999,Omicron,244.75,29726,7282.76
Croatia,818,775,Omicron,189.87,30501,7472.63
Croatia,832,564,Omicron,138.18,31065,7610.81
Croatia,846,545,Omicron,133.52,31610,7744.33
