location,date,age_group,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Argentina,2022-03-18,50-59,96.81,79.39,53.54
Argentina,2022-03-18,60-69,99.34,76.57,57.92
Argentina,2022-03-18,70-79,97.49,83.46,59.75
Argentina,2022-03-18,80-89,92.77,85.95,51.76
Argentina,2022-03-18,90-99,82.47,76.15,44.4
Argentina,2022-03-19,100+,109.69,88.85,49.49
Argentina,2022-03-19,12-17,91.06,63.13,15.22
Argentina,2022-03-19,18-29,97.1,82.33,30.45
Argentina,2022-03-19,3-11,79.93,61.19,0.19
Argentina,2022-03-19,30-39,99.39,89.07,42.79
Argentina,2022-03-19,40-49,99.06,90.03,53.08
Argentina,2022-03-19,50-59,96.81,79.39,53.73
Argentina,2022-03-19,60-69,99.34,76.58,58.09
Argentina,2022-03-19,70-79,97.49,83.46,59.9
Argentina,2022-03-19,80-89,92.77,85.95,51.87
Argentina,2022-03-19,90-99,82.47,76.16,44.49
Argentina,2022-03-20,100+,109.69,88.88,49.51
Argentina,2022-03-20,12-17,91.06,63.13,15.36
Argentina,2022-03-20,18-29,97.1,82.34,30.49
Argentina,2022-03-20,3-11,79.94,61.21,0.19
Argentina,2022-03-20,30-39,99.39,89.07,42.83
Argentina,2022-03-20,40-49,99.07,90.03,53.14
Argentina,2022-03-20,50-59,96.81,79.4,53.83
Argentina,2022-03-20,60-69,99.34,76.58,58.2
Argentina,2022-03-20,70-79,97.49,83.47,60.01
Argentina,2022-03-20,80-89,92.77,85.96,51.94
Argentina,2022-03-20,90-99,82.48,76.16,44.54
Argentina,2022-03-21,100+,109.72,88.9,49.69
Argentina,2022-03-21,12-17,91.09,63.18,15.79
Argentina,2022-03-21,18-29,97.12,82.37,30.66
Argentina,2022-03-21,3-11,79.98,61.31,0.19
Argentina,2022-03-21,30-39,99.4,89.1,43.01
Argentina,2022-03-21,40-49,99.07,90.05,53.35
Argentina,2022-03-21,50-59,96.82,79.41,54.16
Argentina,2022-03-21,60-69,99.35,76.59,58.54
Argentina,2022-03-21,70-79,97.49,83.47,60.33
Argentina,2022-03-21,80-89,92.78,85.96,52.13
Argentina,2022-03-21,90-99,82.48,76.17,44.7
Argentina,2022-03-22,100+,109.72,88.92,49.92
Argentina,2022-03-22,12-17,91.11,63.23,16.17
Argentina,2022-03-22,18-29,97.13,82.41,30.84
Argentina,2022-03-22,3-11,80.02,61.41,0.19
Argentina,2022-03-22,30-39,99.41,89.12,43.19
Argentina,2022-03-22,40-49,99.08,90.06,53.54
Argentina,2022-03-22,50-59,96.82,79.42,54.46
Argentina,2022-03-22,60-69,99.35,76.6,58.83
Argentina,2022-03-22,70-79,97.49,83.48,60.6
Argentina,2022-03-22,80-89,92.78,85.97,52.31
Argentina,2022-03-22,90-99,82.49,76.18,44.83
Argentina,2022-03-23,100+,109.72,88.97,50.08
Argentina,2022-03-23,12-17,91.13,63.28,16.69
Argentina,2022-03-23,18-29,97.15,82.44,31.03
Argentina,2022-03-23,3-11,80.06,61.53,0.19
Argentina,2022-03-23,30-39,99.42,89.14,43.38
Argentina,2022-03-23,40-49,99.08,90.07,53.76
Argentina,2022-03-23,50-59,96.83,79.43,54.75
Argentina,2022-03-23,60-69,99.35,76.6,59.1
Argentina,2022-03-23,70-79,97.5,83.49,60.85
Argentina,2022-03-23,80-89,92.79,85.98,52.47
Argentina,2022-03-23,90-99,82.5,76.19,44.98
Argentina,2022-03-24,100+,109.72,88.97,50.1
Argentina,2022-03-24,12-17,91.13,63.28,16.81
Argentina,2022-03-24,18-29,97.15,82.44,31.07
Argentina,2022-03-24,3-11,80.07,61.55,0.19
Argentina,2022-03-24,30-39,99.42,89.14,43.42
Argentina,2022-03-24,40-49,99.09,90.08,53.81
Argentina,2022-03-24,50-59,96.83,79.43,54.81
Argentina,2022-03-24,60-69,99.35,76.6,59.16
Argentina,2022-03-24,70-79,97.5,83.49,60.9
Argentina,2022-03-24,80-89,92.79,85.98,52.49
Argentina,2022-03-24,90-99,82.5,76.19,45.01
Argentina,2022-03-25,100+,109.72,88.97,50.19
Argentina,2022-03-25,12-17,91.15,63.33,17.35
Argentina,2022-03-25,18-29,97.16,82.47,31.24
Argentina,2022-03-25,3-11,80.11,61.65,0.2
Argentina,2022-03-25,30-39,99.43,89.16,43.6
Argentina,2022-03-25,40-49,99.09,90.09,54.01
Argentina,2022-03-25,50-59,96.83,79.44,55.09
Argentina,2022-03-25,60-69,99.36,76.61,59.43
Argentina,2022-03-25,70-79,97.5,83.49,61.14
Argentina,2022-03-25,80-89,92.79,85.99,52.67
Argentina,2022-03-25,90-99,82.5,76.2,45.15
Argentina,2022-03-26,100+,109.72,88.99,50.19
Argentina,2022-03-26,12-17,91.16,63.35,17.58
Argentina,2022-03-26,18-29,97.16,82.48,31.3
Argentina,2022-03-26,3-11,80.13,61.7,0.2
Argentina,2022-03-26,30-39,99.44,89.17,43.68
Argentina,2022-03-26,40-49,99.09,90.09,54.11
Argentina,2022-03-26,50-59,96.83,79.44,55.23
Argentina,2022-03-26,60-69,99.36,76.61,59.57
Argentina,2022-03-26,70-79,97.5,83.49,61.25
Argentina,2022-03-26,80-89,92.79,85.99,52.74
Argentina,2022-03-26,90-99,82.5,76.2,45.19
Argentina,2022-03-27,100+,109.72,89.01,50.24
Argentina,2022-03-27,12-17,91.16,63.36,17.66
Argentina,2022-03-27,18-29,97.17,82.48,31.33
Argentina,2022-03-27,3-11,80.13,61.71,0.2
Argentina,2022-03-27,30-39,99.44,89.17,43.71
Argentina,2022-03-27,40-49,99.09,90.1,54.16
Argentina,2022-03-27,50-59,96.83,79.44,55.31
Argentina,2022-03-27,60-69,99.36,76.61,59.64
Argentina,2022-03-27,70-79,97.5,83.5,61.31
Argentina,2022-03-27,80-89,92.79,85.99,52.76
Argentina,2022-03-27,90-99,82.5,76.2,45.21
Argentina,2022-03-28,100+,109.76,89.01,50.42
Argentina,2022-03-28,12-17,91.18,63.4,18.05
Argentina,2022-03-28,18-29,97.18,82.51,31.5
Argentina,2022-03-28,3-11,80.17,61.81,0.2
Argentina,2022-03-28,30-39,99.45,89.19,43.88
Argentina,2022-03-28,40-49,99.1,90.11,54.37
Argentina,2022-03-28,50-59,96.84,79.45,55.59
Argentina,2022-03-28,60-69,99.36,76.62,59.92
Argentina,2022-03-28,70-79,97.5,83.5,61.58
Argentina,2022-03-28,80-89,92.8,86.0,52.94
Argentina,2022-03-28,90-99,82.51,76.21,45.35
Argentina,2022-03-29,100+,109.76,89.04,50.51
Argentina,2022-03-29,12-17,91.19,63.44,18.4
Argentina,2022-03-29,18-29,97.19,82.54,31.66
Argentina,2022-03-29,3-11,80.2,61.91,0.2
Argentina,2022-03-29,30-39,99.45,89.21,44.06
Argentina,2022-03-29,40-49,99.1,90.12,54.56
Argentina,2022-03-29,50-59,96.84,79.46,55.82
Argentina,2022-03-29,60-69,99.37,76.62,60.15
Argentina,2022-03-29,70-79,97.51,83.51,61.81
Argentina,2022-03-29,80-89,92.8,86.0,53.09
Argentina,2022-03-29,90-99,82.52,76.22,45.47
Argentina,2022-03-30,100+,109.81,89.08,50.69
Argentina,2022-03-30,12-17,91.21,63.47,18.83
Argentina,2022-03-30,18-29,97.2,82.57,31.82
Argentina,2022-03-30,3-11,80.24,61.99,0.2
Argentina,2022-03-30,30-39,99.46,89.23,44.23
Argentina,2022-03-30,40-49,99.11,90.13,54.74
Argentina,2022-03-30,50-59,96.84,79.47,56.04
Argentina,2022-03-30,60-69,99.37,76.63,60.36
Argentina,2022-03-30,70-79,97.51,83.51,62.03
Argentina,2022-03-30,80-89,92.8,86.01,53.21
Argentina,2022-03-30,90-99,82.52,76.23,45.57
Argentina,2022-03-31,100+,109.83,89.1,50.94
Argentina,2022-03-31,12-17,91.22,63.51,19.24
Argentina,2022-03-31,18-29,97.22,82.59,31.98
Argentina,2022-03-31,3-11,80.27,62.08,0.21
Argentina,2022-03-31,30-39,99.47,89.24,44.4
Argentina,2022-03-31,40-49,99.11,90.14,54.92
Argentina,2022-03-31,50-59,96.84,79.47,56.28
Argentina,2022-03-31,60-69,99.37,76.63,60.59
Argentina,2022-03-31,70-79,97.51,83.52,62.26
Argentina,2022-03-31,80-89,92.81,86.02,53.37
Argentina,2022-03-31,90-99,82.52,76.24,45.69
Argentina,2022-04-01,100+,109.85,89.1,51.12
Argentina,2022-04-01,12-17,91.24,63.56,19.61
Argentina,2022-04-01,18-29,97.23,82.62,32.13
Argentina,2022-04-01,3-11,80.31,62.18,0.21
Argentina,2022-04-01,30-39,99.48,89.26,44.56
Argentina,2022-04-01,40-49,99.12,90.15,55.09
Argentina,2022-04-01,50-59,96.85,79.48,56.49
Argentina,2022-04-01,60-69,99.37,76.64,60.78
Argentina,2022-04-01,70-79,97.51,83.52,62.43
Argentina,2022-04-01,80-89,92.81,86.02,53.49
Argentina,2022-04-01,90-99,82.53,76.25,45.8
Argentina,2022-04-02,100+,109.85,89.1,51.15
Argentina,2022-04-02,12-17,91.24,63.57,19.71
Argentina,2022-04-02,18-29,97.23,82.63,32.17
Argentina,2022-04-02,3-11,80.32,62.21,0.21
Argentina,2022-04-02,30-39,99.48,89.27,44.6
Argentina,2022-04-02,40-49,99.12,90.16,55.14
Argentina,2022-04-02,50-59,96.85,79.48,56.55
Argentina,2022-04-02,60-69,99.37,76.64,60.83
Argentina,2022-04-02,70-79,97.52,83.52,62.47
Argentina,2022-04-02,80-89,92.81,86.03,53.52
Argentina,2022-04-02,90-99,82.53,76.25,45.82
Argentina,2022-04-03,100+,109.85,89.13,51.15
Argentina,2022-04-03,12-17,91.25,63.57,19.76
Argentina,2022-04-03,18-29,97.23,82.63,32.19
Argentina,2022-04-03,3-11,80.33,62.22,0.21
Argentina,2022-04-03,30-39,99.48,89.27,44.63
Argentina,2022-04-03,40-49,99.12,90.16,55.18
Argentina,2022-04-03,50-59,96.85,79.49,56.59
Argentina,2022-04-03,60-69,99.37,76.64,60.86
Argentina,2022-04-03,70-79,97.52,83.52,62.5
Argentina,2022-04-03,80-89,92.81,86.03,53.54
Argentina,2022-04-03,90-99,82.53,76.25,45.84
Argentina,2022-04-04,100+,109.85,89.15,51.21
Argentina,2022-04-04,12-17,91.26,63.61,20.05
Argentina,2022-04-04,18-29,97.24,82.66,32.31
Argentina,2022-04-04,3-11,80.36,62.29,0.21
Argentina,2022-04-04,30-39,99.49,89.29,44.77
Argentina,2022-04-04,40-49,99.12,90.17,55.32
Argentina,2022-04-04,50-59,96.85,79.49,56.78
Argentina,2022-04-04,60-69,99.38,76.64,61.04
Argentina,2022-04-04,70-79,97.52,83.53,62.68
Argentina,2022-04-04,80-89,92.81,86.03,53.65
Argentina,2022-04-04,90-99,82.53,76.26,45.92
Argentina,2022-04-05,100+,109.85,89.15,51.33
Argentina,2022-04-05,12-17,91.27,63.64,20.32
Argentina,2022-04-05,18-29,97.25,82.68,32.44
Argentina,2022-04-05,3-11,80.39,62.37,0.21
Argentina,2022-04-05,30-39,99.49,89.3,44.91
Argentina,2022-04-05,40-49,99.13,90.18,55.46
Argentina,2022-04-05,50-59,96.86,79.5,56.96
Argentina,2022-04-05,60-69,99.38,76.65,61.24
Argentina,2022-04-05,70-79,97.52,83.53,62.84
Argentina,2022-04-05,80-89,92.82,86.04,53.76
Argentina,2022-04-05,90-99,82.54,76.27,46.0
Argentina,2022-04-06,100+,109.85,89.19,51.37
Argentina,2022-04-06,12-17,91.29,63.68,20.59
Argentina,2022-04-06,18-29,97.26,82.71,32.56
Argentina,2022-04-06,3-11,80.42,62.45,0.21
Argentina,2022-04-06,30-39,99.5,89.32,45.04
Argentina,2022-04-06,40-49,99.13,90.19,55.59
Argentina,2022-04-06,50-59,96.86,79.51,57.12
Argentina,2022-04-06,60-69,99.38,76.65,61.39
Argentina,2022-04-06,70-79,97.52,83.54,62.99
Argentina,2022-04-06,80-89,92.82,86.05,53.87
Argentina,2022-04-06,90-99,82.54,76.28,46.08
Argentina,2022-04-07,100+,109.85,89.19,51.46
Argentina,2022-04-07,12-17,91.3,63.71,20.8
Argentina,2022-04-07,18-29,97.27,82.73,32.68
Argentina,2022-04-07,3-11,80.45,62.52,0.22
Argentina,2022-04-07,30-39,99.51,89.33,45.16
Argentina,2022-04-07,40-49,99.13,90.2,55.73
Argentina,2022-04-07,50-59,96.86,79.51,57.28
Argentina,2022-04-07,60-69,99.38,76.66,61.56
Argentina,2022-04-07,70-79,97.52,83.54,63.15
Argentina,2022-04-07,80-89,92.82,86.05,53.98
Argentina,2022-04-07,90-99,82.54,76.28,46.15
Argentina,2022-04-08,100+,109.85,89.22,51.71
Argentina,2022-04-08,12-17,91.31,63.74,21.07
Argentina,2022-04-08,18-29,97.28,82.75,32.8
Argentina,2022-04-08,3-11,80.47,62.59,0.22
Argentina,2022-04-08,30-39,99.51,89.35,45.3
Argentina,2022-04-08,40-49,99.14,90.21,55.88
Argentina,2022-04-08,50-59,96.86,79.52,57.46
Argentina,2022-04-08,60-69,99.38,76.66,61.74
Argentina,2022-04-08,70-79,97.52,83.54,63.31
Argentina,2022-04-08,80-89,92.82,86.06,54.1
Argentina,2022-04-08,90-99,82.55,76.29,46.25
Argentina,2022-04-09,100+,109.85,89.22,51.74
Argentina,2022-04-09,12-17,91.31,63.76,21.17
Argentina,2022-04-09,18-29,97.28,82.76,32.85
Argentina,2022-04-09,3-11,80.48,62.62,0.22
Argentina,2022-04-09,30-39,99.51,89.35,45.36
Argentina,2022-04-09,40-49,99.14,90.21,55.95
Argentina,2022-04-09,50-59,96.86,79.52,57.53
Argentina,2022-04-09,60-69,99.38,76.67,61.8
Argentina,2022-04-09,70-79,97.53,83.55,63.37
Argentina,2022-04-09,80-89,92.82,86.06,54.14
Argentina,2022-04-09,90-99,82.55,76.29,46.29
Argentina,2022-04-10,100+,109.85,89.22,51.76
Argentina,2022-04-10,12-17,91.31,63.76,21.21
Argentina,2022-04-10,18-29,97.28,82.76,32.87
Argentina,2022-04-10,3-11,80.49,62.64,0.22
Argentina,2022-04-10,30-39,99.51,89.36,45.39
Argentina,2022-04-10,40-49,99.14,90.21,55.98
Argentina,2022-04-10,50-59,96.86,79.52,57.56
Argentina,2022-04-10,60-69,99.39,76.67,61.83
Argentina,2022-04-10,70-79,97.53,83.55,63.39
Argentina,2022-04-10,80-89,92.83,86.06,54.16
Argentina,2022-04-10,90-99,82.55,76.29,46.3
Argentina,2022-04-11,100+,109.88,89.24,51.96
Argentina,2022-04-11,12-17,91.32,63.79,21.49
Argentina,2022-04-11,18-29,97.29,82.78,32.97
Argentina,2022-04-11,3-11,80.51,62.69,0.22
Argentina,2022-04-11,30-39,99.52,89.37,45.51
Argentina,2022-04-11,40-49,99.14,90.22,56.11
Argentina,2022-04-11,50-59,96.87,79.53,57.73
Argentina,2022-04-11,60-69,99.39,76.67,61.99
Argentina,2022-04-11,70-79,97.53,83.55,63.56
Argentina,2022-04-11,80-89,92.83,86.07,54.28
Argentina,2022-04-11,90-99,82.56,76.3,46.39
Argentina,2022-04-12,100+,109.88,89.24,52.1
Argentina,2022-04-12,12-17,91.33,63.82,21.75
Argentina,2022-04-12,18-29,97.3,82.8,33.09
Argentina,2022-04-12,3-11,80.53,62.75,0.23
Argentina,2022-04-12,30-39,99.53,89.38,45.64
Argentina,2022-04-12,40-49,99.14,90.23,56.24
Argentina,2022-04-12,50-59,96.87,79.54,57.9
Argentina,2022-04-12,60-69,99.39,76.68,62.15
Argentina,2022-04-12,70-79,97.53,83.55,63.73
Argentina,2022-04-12,80-89,92.83,86.07,54.4
Argentina,2022-04-12,90-99,82.56,76.3,46.47
Argentina,2022-04-13,100+,109.9,89.26,52.17
Argentina,2022-04-13,12-17,91.35,63.86,22.06
Argentina,2022-04-13,18-29,97.31,82.82,33.23
Argentina,2022-04-13,3-11,80.56,62.81,0.23
Argentina,2022-04-13,30-39,99.53,89.4,45.78
Argentina,2022-04-13,40-49,99.15,90.24,56.39
Argentina,2022-04-13,50-59,96.87,79.54,58.07
Argentina,2022-04-13,60-69,99.39,76.68,62.3
Argentina,2022-04-13,70-79,97.53,83.56,63.87
Argentina,2022-04-13,80-89,92.83,86.08,54.51
Argentina,2022-04-13,90-99,82.56,76.31,46.56
Argentina,2022-04-14,100+,109.9,89.26,52.3
Argentina,2022-04-14,12-17,91.35,63.87,22.14
Argentina,2022-04-14,18-29,97.31,82.83,33.27
Argentina,2022-04-14,3-11,80.56,62.83,0.23
Argentina,2022-04-14,30-39,99.53,89.4,45.82
Argentina,2022-04-14,40-49,99.15,90.24,56.44
Argentina,2022-04-14,50-59,96.87,79.54,58.13
Argentina,2022-04-14,60-69,99.39,76.68,62.36
Argentina,2022-04-14,70-79,97.53,83.56,63.95
Argentina,2022-04-14,80-89,92.83,86.08,54.57
Argentina,2022-04-14,90-99,82.57,76.31,46.62
Argentina,2022-04-15,100+,109.9,89.26,52.33
Argentina,2022-04-15,12-17,91.35,63.87,22.17
Argentina,2022-04-15,18-29,97.31,82.83,33.29
Argentina,2022-04-15,3-11,80.57,62.84,0.23
Argentina,2022-04-15,30-39,99.53,89.4,45.84
Argentina,2022-04-15,40-49,99.15,90.24,56.47
Argentina,2022-04-15,50-59,96.87,79.54,58.16
Argentina,2022-04-15,60-69,99.39,76.68,62.39
Argentina,2022-04-15,70-79,97.53,83.56,63.99
Argentina,2022-04-15,80-89,92.84,86.08,54.6
Argentina,2022-04-15,90-99,82.57,76.32,46.64
Argentina,2022-04-16,100+,109.9,89.26,52.4
Argentina,2022-04-16,12-17,91.35,63.88,22.24
Argentina,2022-04-16,18-29,97.32,82.84,33.33
Argentina,2022-04-16,3-11,80.57,62.85,0.23
Argentina,2022-04-16,30-39,99.54,89.41,45.89
Argentina,2022-04-16,40-49,99.15,90.24,56.53
Argentina,2022-04-16,50-59,96.87,79.55,58.22
Argentina,2022-04-16,60-69,99.39,76.68,62.45
Argentina,2022-04-16,70-79,97.53,83.56,64.07
Argentina,2022-04-16,80-89,92.84,86.08,54.66
Argentina,2022-04-16,90-99,82.57,76.32,46.68
Argentina,2022-04-17,100+,109.9,89.26,52.44
Argentina,2022-04-17,12-17,91.35,63.88,22.25
Argentina,2022-04-17,18-29,97.32,82.84,33.34
Argentina,2022-04-17,3-11,80.57,62.85,0.23
Argentina,2022-04-17,30-39,99.54,89.41,45.9
Argentina,2022-04-17,40-49,99.15,90.25,56.54
Argentina,2022-04-17,50-59,96.87,79.55,58.24
Argentina,2022-04-17,60-69,99.39,76.68,62.48
Argentina,2022-04-17,70-79,97.53,83.56,64.09
Argentina,2022-04-17,80-89,92.84,86.08,54.68
Argentina,2022-04-17,90-99,82.57,76.32,46.7
Argentina,2022-04-18,100+,109.9,89.26,52.67
Argentina,2022-04-18,12-17,91.36,63.91,22.44
Argentina,2022-04-18,18-29,97.33,82.86,33.46
Argentina,2022-04-18,3-11,80.59,62.91,0.23
Argentina,2022-04-18,30-39,99.54,89.42,46.05
Argentina,2022-04-18,40-49,99.15,90.26,56.72
Argentina,2022-04-18,50-59,96.88,79.55,58.5
Argentina,2022-04-18,60-69,99.4,76.69,62.84
Argentina,2022-04-18,70-79,97.54,83.57,64.62
Argentina,2022-04-18,80-89,92.84,86.09,55.03
Argentina,2022-04-18,90-99,82.57,76.32,46.87
Argentina,2022-04-19,100+,109.92,89.28,52.94
Argentina,2022-04-19,12-17,91.37,63.94,22.68
Argentina,2022-04-19,18-29,97.33,82.89,33.58
Argentina,2022-04-19,3-11,80.61,62.97,0.23
Argentina,2022-04-19,30-39,99.55,89.44,46.19
Argentina,2022-04-19,40-49,99.16,90.26,56.89
Argentina,2022-04-19,50-59,96.88,79.56,58.77
Argentina,2022-04-19,60-69,99.4,76.7,63.27
Argentina,2022-04-19,70-79,97.54,83.57,65.28
Argentina,2022-04-19,80-89,92.84,86.1,55.47
Argentina,2022-04-19,90-99,82.57,76.33,47.12
Argentina,2022-04-20,100+,109.92,89.28,53.26
Argentina,2022-04-20,12-17,91.38,63.98,22.95
Argentina,2022-04-20,18-29,97.34,82.91,33.7
Argentina,2022-04-20,3-11,80.64,63.03,0.23
Argentina,2022-04-20,30-39,99.55,89.45,46.35
Argentina,2022-04-20,40-49,99.16,90.27,57.09
Argentina,2022-04-20,50-59,96.88,79.57,59.09
Argentina,2022-04-20,60-69,99.4,76.7,63.74
Argentina,2022-04-20,70-79,97.55,83.58,66.08
Argentina,2022-04-20,80-89,92.85,86.1,56.03
Argentina,2022-04-20,90-99,82.58,76.34,47.44
Argentina,2022-04-21,100+,109.97,89.28,53.76
Argentina,2022-04-21,12-17,91.39,64.02,23.15
Argentina,2022-04-21,18-29,97.35,82.93,33.81
Argentina,2022-04-21,3-11,80.66,63.08,0.24
Argentina,2022-04-21,30-39,99.56,89.47,46.51
Argentina,2022-04-21,40-49,99.16,90.28,57.29
Argentina,2022-04-21,50-59,96.88,79.58,59.39
Argentina,2022-04-21,60-69,99.41,76.71,64.2
Argentina,2022-04-21,70-79,97.55,83.6,66.86
Argentina,2022-04-21,80-89,92.85,86.11,56.64
Argentina,2022-04-21,90-99,82.58,76.35,47.84
Argentina,2022-04-22,100+,109.97,89.28,54.14
Argentina,2022-04-22,12-17,91.4,64.05,23.38
Argentina,2022-04-22,18-29,97.36,82.94,33.93
Argentina,2022-04-22,3-11,80.68,63.14,0.24
Argentina,2022-04-22,30-39,99.56,89.48,46.69
Argentina,2022-04-22,40-49,99.17,90.29,57.51
Argentina,2022-04-22,50-59,96.89,79.58,59.73
Argentina,2022-04-22,60-69,99.41,76.72,64.66
Argentina,2022-04-22,70-79,97.55,83.61,67.64
Argentina,2022-04-22,80-89,92.86,86.12,57.34
Argentina,2022-04-22,90-99,82.58,76.35,48.3
Argentina,2022-04-23,100+,109.97,89.28,54.3
Argentina,2022-04-23,12-17,91.41,64.06,23.48
Argentina,2022-04-23,18-29,97.36,82.95,33.98
Argentina,2022-04-23,3-11,80.69,63.17,0.24
Argentina,2022-04-23,30-39,99.56,89.48,46.76
Argentina,2022-04-23,40-49,99.17,90.29,57.6
Argentina,2022-04-23,50-59,96.89,79.58,59.85
Argentina,2022-04-23,60-69,99.41,76.72,64.81
Argentina,2022-04-23,70-79,97.55,83.61,67.9
Argentina,2022-04-23,80-89,92.86,86.13,57.68
Argentina,2022-04-23,90-99,82.59,76.36,48.55
Argentina,2022-04-24,100+,109.97,89.28,54.39
Argentina,2022-04-24,12-17,91.41,64.07,23.53
Argentina,2022-04-24,18-29,97.36,82.95,33.99
Argentina,2022-04-24,3-11,80.69,63.18,0.24
Argentina,2022-04-24,30-39,99.56,89.48,46.78
Argentina,2022-04-24,40-49,99.17,90.29,57.63
Argentina,2022-04-24,50-59,96.89,79.59,59.89
Argentina,2022-04-24,60-69,99.41,76.72,64.87
Argentina,2022-04-24,70-79,97.56,83.61,68.01
Argentina,2022-04-24,80-89,92.86,86.13,57.86
Argentina,2022-04-24,90-99,82.59,76.36,48.65
Argentina,2022-04-25,100+,109.99,89.28,55.21
Argentina,2022-04-25,12-17,91.42,64.09,23.74
Argentina,2022-04-25,18-29,97.37,82.97,34.1
Argentina,2022-04-25,3-11,80.71,63.22,0.24
Argentina,2022-04-25,30-39,99.57,89.5,46.93
Argentina,2022-04-25,40-49,99.17,90.3,57.82
Argentina,2022-04-25,50-59,96.89,79.59,60.19
Argentina,2022-04-25,60-69,99.41,76.73,65.34
Argentina,2022-04-25,70-79,97.56,83.62,68.79
Argentina,2022-04-25,80-89,92.86,86.14,59.38
Argentina,2022-04-25,90-99,82.59,76.36,49.66
Argentina,2022-04-26,100+,110.01,89.28,55.8
Argentina,2022-04-26,12-17,91.43,64.12,23.95
Argentina,2022-04-26,18-29,97.37,82.99,34.21
Argentina,2022-04-26,3-11,80.73,63.27,0.25
Argentina,2022-04-26,30-39,99.57,89.51,47.09
Argentina,2022-04-26,40-49,99.17,90.31,58.01
Argentina,2022-04-26,50-59,96.89,79.6,60.47
Argentina,2022-04-26,60-69,99.42,76.73,65.81
Argentina,2022-04-26,70-79,97.56,83.63,69.55
Argentina,2022-04-26,80-89,92.86,86.15,60.32
Argentina,2022-04-26,90-99,82.59,76.37,50.37
Argentina,2022-04-27,100+,110.08,89.33,56.71
Argentina,2022-04-27,12-17,91.43,64.15,24.15
Argentina,2022-04-27,18-29,97.38,83.01,34.32
Argentina,2022-04-27,3-11,80.74,63.32,0.25
Argentina,2022-04-27,30-39,99.58,89.52,47.23
Argentina,2022-04-27,40-49,99.17,90.32,58.18
Argentina,2022-04-27,50-59,96.89,79.6,60.74
Argentina,2022-04-27,60-69,99.42,76.74,66.32
Argentina,2022-04-27,70-79,97.56,83.64,70.52
Argentina,2022-04-27,80-89,92.87,86.16,61.46
Argentina,2022-04-27,90-99,82.59,76.38,51.26
Argentina,2022-04-28,100+,110.08,89.4,57.46
Argentina,2022-04-28,12-17,91.44,64.19,24.39
Argentina,2022-04-28,18-29,97.39,83.03,34.43
Argentina,2022-04-28,3-11,80.77,63.38,0.25
Argentina,2022-04-28,30-39,99.58,89.54,47.38
Argentina,2022-04-28,40-49,99.18,90.32,58.37
Argentina,2022-04-28,50-59,96.9,79.61,61.04
Argentina,2022-04-28,60-69,99.42,76.75,66.9
Argentina,2022-04-28,70-79,97.56,83.66,71.7
Argentina,2022-04-28,80-89,92.87,86.17,62.63
Argentina,2022-04-28,90-99,82.6,76.39,52.08
Argentina,2022-04-29,100+,110.08,89.4,58.34
Argentina,2022-04-29,12-17,91.45,64.22,24.64
Argentina,2022-04-29,18-29,97.4,83.05,34.54
Argentina,2022-04-29,3-11,80.79,63.42,0.26
Argentina,2022-04-29,30-39,99.59,89.55,47.55
Argentina,2022-04-29,40-49,99.18,90.33,58.57
Argentina,2022-04-29,50-59,96.9,79.62,61.36
Argentina,2022-04-29,60-69,99.42,76.76,67.5
Argentina,2022-04-29,70-79,97.57,83.68,72.89
Argentina,2022-04-29,80-89,92.87,86.19,63.68
Argentina,2022-04-29,90-99,82.6,76.41,52.92
Argentina,2022-04-30,100+,110.1,89.4,58.52
Argentina,2022-04-30,12-17,91.45,64.23,24.73
Argentina,2022-04-30,18-29,97.4,83.05,34.58
Argentina,2022-04-30,3-11,80.79,63.45,0.26
Argentina,2022-04-30,30-39,99.59,89.55,47.61
Argentina,2022-04-30,40-49,99.18,90.34,58.65
Argentina,2022-04-30,50-59,96.9,79.62,61.47
Argentina,2022-04-30,60-69,99.42,76.76,67.72
Argentina,2022-04-30,70-79,97.57,83.68,73.31
Argentina,2022-04-30,80-89,92.87,86.19,64.02
Argentina,2022-04-30,90-99,82.6,76.41,53.23
Argentina,2022-05-01,100+,110.1,89.4,58.52
Argentina,2022-05-01,12-17,91.45,64.23,24.74
Argentina,2022-05-01,18-29,97.4,83.05,34.59
Argentina,2022-05-01,3-11,80.79,63.45,0.26
Argentina,2022-05-01,30-39,99.59,89.55,47.61
Argentina,2022-05-01,40-49,99.18,90.34,58.65
Argentina,2022-05-01,50-59,96.9,79.62,61.47
Argentina,2022-05-01,60-69,99.42,76.76,67.73
Argentina,2022-05-01,70-79,97.57,83.68,73.31
Argentina,2022-05-01,80-89,92.87,86.19,64.02
Argentina,2022-05-01,90-99,82.6,76.41,53.24
Argentina,2022-05-02,100+,110.1,89.4,59.27
Argentina,2022-05-02,12-17,91.46,64.25,24.97
Argentina,2022-05-02,18-29,97.4,83.07,34.67
Argentina,2022-05-02,3-11,80.81,63.48,0.26
Argentina,2022-05-02,30-39,99.59,89.56,47.74
Argentina,2022-05-02,40-49,99.18,90.34,58.81
Argentina,2022-05-02,50-59,96.9,79.63,61.74
Argentina,2022-05-02,60-69,99.43,76.77,68.31
Argentina,2022-05-02,70-79,97.57,83.7,74.31
Argentina,2022-05-02,80-89,92.87,86.21,64.89
